"Name","Short Name","Description","Types","Latitude","Longitude"
MAR-20-30,MAR-20-30,,"Study Area",,
MAR-20-31,MAR-20-31,,"Study Area",,
MAR-20-32,MAR-20-32,,"Study Area",,
MAR-20-33,MAR-20-33,,"Study Area",,
MAR-20-34,MAR-20-34,,"Study Area",,
MAR-20-35,MAR-20-35,,"Study Area",,
MAR-20-36,MAR-20-36,,"Study Area",,
MAR-20-37,MAR-20-37,,"Study Area",,
MAR-20-38,MAR-20-38,,"Study Area",,
MAR-20-39,MAR-20-39,,"Study Area",,
MAR-20-40,MAR-20-40,,"Study Area",,
MAR-20-41,MAR-20-41,,"Study Area",,
MAR-20-42,MAR-20-42,,"Study Area",,
MAR-20-43,MAR-20-43,,"Study Area",,
MAR-20-44,MAR-20-44,,"Study Area",,
MAR-20-45,MAR-20-45,,"Study Area",,
MAR-20-46,MAR-20-46,,"Study Area",,
MAR-20-47,MAR-20-47,,"Study Area",,
MAR-20-48,MAR-20-48,,"Study Area",,
MAR-20-49,MAR-20-49,,"Study Area",,
MAR-20-50,MAR-20-50,,"Study Area",,
MAR-20-51,MAR-20-51,,"Study Area",,
MAR-20-52,MAR-20-52,,"Study Area",,
MAR-20-53,MAR-20-53,,"Study Area",,
MAR-20-54,MAR-20-54,,"Study Area",,
MAR-20-55,MAR-20-55,,"Study Area",,
MAR-20-56,MAR-20-56,,"Study Area",,
MAR-20-58,MAR-20-58,,"Study Area",,
MAR-20-59,MAR-20-59,,"Study Area",,
MAR-20-60,MAR-20-60,,"Study Area",,
MAR-20-57,MAR-20-57,,"Study Area",,
ELCR,ELCR,,"Point Count Transect",,
ELCR1ELCR,1,point,"Point Count Point",40.312981290478,-120.5506918398
ELCR2ELCR,2,point,"Point Count Point",40.315231556217,-120.55061048671
ELCR3ELCR,3,point,"Point Count Point",40.315293796909,-120.55355015427
ELCR4ELCR,4,point,"Point Count Point",40.317481820941,-120.55052912446
ELCR5ELCR,5,point,"Point Count Point",40.319732084651,-120.55044775303
ELCR6ELCR,6,point,"Point Count Point",40.319669759482,-120.54750789981
ELCR7ELCR,7,point,"Point Count Point",40.321920017248,-120.54742642178
ELCR8ELCR,8,point,"Point Count Point",40.324170273999,-120.54734493458
"HN1RPoint 6","Point 6",point,"Point Count Point",40.30508973291,-120.47142166825
"HN1RPlacemark 7",Placemar,point,"Point Count Point",40.301489579591,-120.46493755433
SAN-20-01,SAN-20-01,,"Study Area",,
DFOS,DFOS,,"Point Count Transect",,
DFOS-01,DFOS-01,point,"Point Count Point",37.026102524798,-121.46119011049
DFOS-02,DFOS-02,point,"Point Count Point",37.023994969446,-121.47247402447
DFOS-03,DFOS-03,point,"Point Count Point",37.021778311486,-121.47532868297
DFOS-04,DFOS-04,point,"Point Count Point",37.017308776877,-121.47822811254
DFOS-05,DFOS-05,point,"Point Count Point",37.026138934404,-121.46399980201
DFOS-06,DFOS-06,point,"Point Count Point",37.021705969499,-121.46970959631
DFOS-07,DFOS-07,point,"Point Count Point",37.015091968586,-121.4810823516
DFOS-08,DFOS-08,point,"Point Count Point",37.017127785126,-121.46418123733
DFOS-09,DFOS-09,point,"Point Count Point",37.021633361575,-121.46409052975
DFOS-10,DFOS-10,point,"Point Count Point",37.02631998501,-121.47804833509
DFOS-11,DFOS-11,point,"Point Count Point",37.017380708258,-121.48384689766
DFOS-12,DFOS-12,point,"Point Count Point",37.019416908054,-121.46694533394
DFOS-13,DFOS-13,point,"Point Count Point",37.023849741795,-121.46123555979
DFOS-14,DFOS-14,point,"Point Count Point",37.021814382752,-121.47813823381
DFOS-15,DFOS-15,point,"Point Count Point",37.019561580267,-121.47818317567
DFOS-16,DFOS-16,point,"Point Count Point",37.017236579598,-121.4726093474
DFOS-17,DFOS-17,point,"Point Count Point",37.02381326866,-121.45842595623
DFOS-18,DFOS-18,point,"Point Count Point",37.015127898118,-121.48389166378
DFOS-19,DFOS-19,point,"Point Count Point",37.0239224886,-121.46685478206
DFOS-20,DFOS-20,point,"Point Count Point",37.023958762268,-121.46966440075
DFOS-21,DFOS-21,point,"Point Count Point",37.02628390788,-121.47523861844
DFOS-22,DFOS-22,point,"Point Count Point",37.017344775805,-121.4810375026
DFOS-23,DFOS-23,point,"Point Count Point",37.019380573803,-121.46413588606
DFOS-24,DFOS-24,point,"Point Count Point",37.021596957887,-121.46128100404
DFOS-25,DFOS-25,point,"Point Count Point",37.024067184333,-121.47809328695
DFOS-26,DFOS-26,point,"Point Count Point",37.019453175826,-121.46975478684
DFOS-27,DFOS-27,point,"Point Count Point",37.026175277515,-121.46680949857
DFOS-28,DFOS-28,point,"Point Count Point",37.021742173735,-121.47251913713
DFOS-29,DFOS-29,point,"Point Count Point",37.01516376118,-121.48670098094
DFOS-30,DFOS-30,point,"Point Count Point",37.026247764254,-121.4724289068
DFOS-31,DFOS-31,point,"Point Count Point",37.015055972584,-121.47827304441
DFOS-32,DFOS-32,point,"Point Count Point",37.017164116424,-121.46699060232
DFOS-33,DFOS-33,point,"Point Count Point",37.023886148442,-121.4640451684
DFOS-34,DFOS-34,point,"Point Count Point",37.019489377119,-121.47256424477
DFOS-35,DFOS-35,point,"Point Count Point",37.024031110135,-121.47528365321
DFOS-36,DFOS-36,point,"Point Count Point",37.017272711475,-121.47541872747
DFOS-37,DFOS-37,point,"Point Count Point",37.026066048698,-121.45838042402
DFOS-38,DFOS-38,point,"Point Count Point",37.021669698779,-121.46690006052
DFOS-39,DFOS-39,point,"Point Count Point",37.019525511933,-121.47537370772
DFOS-40,DFOS-40,point,"Point Count Point",37.026211554132,-121.46961920017
DFOS-41,DFOS-41,point,"Point Count Point",37.017200381248,-121.46979997235
HMFR,HMFR,"Hicks Mountain Front Ranch","Point Count Transect",,
HMFR-01,HMFR-01,point,"Point Count Point",38.106164034064,-122.74478353607
HMFR-02,HMFR-02,point,"Point Count Point",38.103879040766,-122.73053405072
HMFR-03,HMFR-03,point,"Point Count Point",38.110638517252,-122.73050921973
HMFR-04,HMFR-04,point,"Point Count Point",38.115124893576,-122.72193696409
HMFR-05,HMFR-05,point,"Point Count Point",38.117404493667,-122.73333636892
HMFR-06,HMFR-06,point,"Point Count Point",38.106145141508,-122.73622887651
HMFR-07,HMFR-07,point,"Point Count Point",38.112885098433,-122.72764912855
HMFR-08,HMFR-08,point,"Point Count Point",38.115131608464,-122.72478886216
HMFR-09,HMFR-09,point,"Point Count Point",38.119651140415,-122.73047609881
HMFR-10,HMFR-10,point,"Point Count Point",38.108398301377,-122.73622077468
HMFR-11,HMFR-11,point,"Point Count Point",38.110657828125,-122.73906439942
HMFR-12,HMFR-12,point,"Point Count Point",38.101632384279,-122.7333937012
HMFR-13,HMFR-13,point,"Point Count Point",38.103885545366,-122.73338551362
HMFR-14,HMFR-14,point,"Point Count Point",38.112898181038,-122.73335275414
HMFR-15,HMFR-15,point,"Point Count Point",38.11515777578,-122.73619646377
HMFR-16,HMFR-16,point,"Point Count Point",38.099392021875,-122.73910446617
HMFR-17,HMFR-17,point,"Point Count Point",38.108410966636,-122.74192405533
HMFR-18,HMFR-18,point,"Point Count Point",38.112891674344,-122.73050094089
HMFR-19,HMFR-19,point,"Point Count Point",38.112871738956,-122.72194550669
HMFR-20,HMFR-20,point,"Point Count Point",38.117391408956,-122.72763239286
HMFR-21,HMFR-21,point,"Point Count Point",38.10840466861,-122.73907241456
HMFR-22,HMFR-22,point,"Point Count Point",38.115138254128,-122.72764076117
HMFR-23,HMFR-23,point,"Point Count Point",38.106138705586,-122.73337732512
HMFR-24,HMFR-24,point,"Point Count Point",38.10390464399,-122.74193990777
HMFR-25,HMFR-25,point,"Point Count Point",38.101638819165,-122.73624507746
HMFR-26,HMFR-26,point,"Point Count Point",38.106132200463,-122.73052577464
HMFR-27,HMFR-27,point,"Point Count Point",38.115151337787,-122.73334456199
HMFR-28,HMFR-28,point,"Point Count Point",38.112904618514,-122.73620456831
HMFR-29,HMFR-29,point,"Point Count Point",38.101651481366,-122.74194783266
HMFR-30,HMFR-30,point,"Point Count Point",38.108417195454,-122.74477569699
HMFR-31,HMFR-31,point,"Point Count Point",38.115144830569,-122.73049266112
HMFR-32,HMFR-32,point,"Point Count Point",38.110625297274,-122.7248057712
HMFR-33,HMFR-33,point,"Point Count Point",38.106151508228,-122.73908042881
HMFR-34,HMFR-34,point,"Point Count Point",38.110645023422,-122.73336094538
HMFR-35,HMFR-35,point,"Point Count Point",38.108372140377,-122.72481422431
HMFR-36,HMFR-36,point,"Point Count Point",38.108391864938,-122.73336913571
HMFR-37,HMFR-37,point,"Point Count Point",38.10389198077,-122.73623697744
HMFR-38,HMFR-38,point,"Point Count Point",38.11065146038,-122.73621267195
HMFR-39,HMFR-39,point,"Point Count Point",38.10164518486,-122.73909645461
HMFR-40,HMFR-40,point,"Point Count Point",38.108385359291,-122.73051749765
HMFR-41,HMFR-41,point,"Point Count Point",38.117384762757,-122.72478040622
HMFR-42,HMFR-42,point,"Point Count Point",38.097138858022,-122.73911247684
HMFR-43,HMFR-43,point,"Point Count Point",38.117410932179,-122.73618835833
HMFR-44,HMFR-44,point,"Point Count Point",38.106157805747,-122.74193198199
HMFR-45,HMFR-45,point,"Point Count Point",38.112878453303,-122.72479731715
HMFR-46,HMFR-46,point,"Point Count Point",38.117397985926,-122.73048438043
HMFR-47,HMFR-47,point,"Point Count Point",38.110664126657,-122.74191612779
HMFR-48,HMFR-48,point,"Point Count Point",38.099379222323,-122.73340188788
HMFR-49,HMFR-49,point,"Point Count Point",38.103898346978,-122.73908844216
HMFR-50,HMFR-50,point,"Point Count Point",38.112910986771,-122.73905638339
HMFR-51,HMFR-51,point,"Point Count Point",38.108378784438,-122.72766586051
HMFR-52,HMFR-52,point,"Point Count Point",38.110631941869,-122.727657495
HMFR-53,HMFR-53,point,"Point Count Point",38.094885693301,-122.73912048662
SON-21-01,SON-21-01,,"Study Area",,
SON-21-02,SON-21-02,,"Study Area",,
HUM-21-01,HUM-21-01,"Ferndale Farms","Study Area",,
HUM-21-02,HUM-21-02,"Lonestar Ranch","Study Area",,
MER-21-01,MER-21-01,"Annual rangeland. Sheep rotationally grazed, cattle continuous on leased portion.","Study Area",,
SACR,SACR,,"Point Count Transect",,
SACR-12,SACR-12,point,"Point Count Point",36.979248714011,-120.90322610757
SACR-15,SACR-15,point,"Point Count Point",36.970438095622,-120.91470045088
SACR-16,SACR-16,point,"Point Count Point",36.990459562051,-120.90010941176
SACR-22,SACR-22,point,"Point Count Point",36.967888901835,-120.89792177574
HMRA-22,HMRA-22,"point; added in 2020 to include the Mountain Pasture","Point Count Point",38.126423549094,-122.73615592751
LONE,LONE,,"Point Count Transect",,
LONE-01,LONE-01,point,"Point Count Point",40.630433838443,-123.90309732074
LONE-02,LONE-02,point,"Point Count Point",40.628181913868,-123.90306698218
LONE-03,LONE-03,point,"Point Count Point",40.625906838843,-123.90599222636
LONE-04,LONE-04,point,"Point Count Point",40.623678062019,-123.90300631534
LONE-05,LONE-05,point,"Point Count Point",40.621449205023,-123.90002060279
LONE-06,LONE-06,point,"Point Count Point",40.619197275027,-123.89999037715
LONE-07,LONE-07,point,"Point Count Point",40.61244147964,-123.89989972074
LONE-08,LONE-08,point,"Point Count Point",40.612464467037,-123.89694472986
LONE-09,LONE-09,point,"Point Count Point",40.628250914213,-123.89419992595
LONE-10,LONE-10,point,"Point Count Point",40.632754773368,-123.89426001088
LONE-11,LONE-11,point,"Point Count Point",40.623860521441,-123.87936235229
LONE-12,LONE-12,point,"Point Count Point",40.621586038779,-123.88228822581
LONE-13,LONE-13,point,"Point Count Point",40.623815360314,-123.8852733633
LONE-14,LONE-14,point,"Point Count Point",40.646311980156,-123.88852737049
LONE-15,LONE-15,point,"Point Count Point",40.646334692089,-123.88557087708
LONE-16,LONE-16,point,"Point Count Point",40.632890753446,-123.87652461582
LONE-17,LONE-17,point,"Point Count Point",40.635209666525,-123.86768602717
LONE-18,LONE-18,point,"Point Count Point",40.633001989903,-123.86174502832
LONE-19,LONE-19,point,"Point Count Point",40.633045954954,-123.85583317034
LONE-20,LONE-20,point,"Point Count Point",40.637593525884,-123.849978419
LONE-21,LONE-21,point,"Point Count Point",40.637700000003,-123.870415
LONE-22,LONE-22,point,"Point Count Point",40.644195178513,-123.87075909003
LONE-23,LONE-23,point,"Point Count Point",40.650995436878,-123.8649334817
LONE-24,LONE-24,point,"Point Count Point",40.664529176829,-123.86215070149
LONE-25,LONE-25,point,"Point Count Point",40.664573190533,-123.85623606129
FERN,FERN,,"Point Count Transect",,
FERN-01,FERN-01,point,"Point Count Point",40.497204268103,-124.19042924548
FERN-02,FERN-02,point,"Point Count Point",40.497173843502,-124.19337889707
FERN-03,FERN-03,point,"Point Count Point",40.492700727444,-124.19034964503
FERN-04,FERN-04,point,"Point Count Point",40.491581647661,-124.18554978814
FERN-05,FERN-05,point,"Point Count Point",40.492791535306,-124.1815012547
FERN-06,FERN-06,point,"Point Count Point",40.483663225002,-124.1931395584
FERN-07,FERN-07,point,"Point Count Point",40.485975746953,-124.18728111468
FERN-08,FERN-08,point,"Point Count Point",40.486036195936,-124.18138277452
FERN-09,FERN-09,point,"Point Count Point",40.483784414322,-124.18134329005
FERN-10,FERN-10,point,"Point Count Point",40.48384455761,-124.17544512908
FERN-11,FERN-11,point,"Point Count Point",40.481652607966,-124.16950786437
FERN-12,FERN-12,point,"Point Count Point",40.486186001778,-124.16663684632
FERN-13,FERN-13,point,"Point Count Point",40.481712144708,-124.16360986503
FERN-14,FERN-14,point,"Point Count Point",40.479460347076,-124.16357098042
FERN-15,FERN-15,point,"Point Count Point",40.474986397579,-124.16054451354
SACS,SACS,,"Point Count Transect",,
PSACS-10,PSACS-10,point,"Point Count Point",38.367112123462,-123.06271561833
PSACS-11,PSACS-11,point,"Point Count Point",38.367035408861,-123.06169062905
PSACS-12,PSACS-12,point,"Point Count Point",38.373077378811,-123.06077153482
SACS-01,SACS-01,point,"Point Count Point",38.37229621598,-123.05867092275
SACS-02,SACS-02,point,"Point Count Point",38.372294748837,-123.06153291749
SACS-03,SACS-03,point,"Point Count Point",38.370419171699,-123.05872608198
SACS-04,SACS-04,point,"Point Count Point",38.37004166791,-123.06153100957
SACS-05,SACS-05,point,"Point Count Point",38.365536970241,-123.05866546583
SACS-06,SACS-06,point,"Point Count Point",38.365535503451,-123.06152719438
SACS-07,SACS-07,point,"Point Count Point",38.363283886591,-123.05866364726
SACS-08,SACS-08,point,"Point Count Point",38.361032198792,-123.05580027755
PSACS-09,PSACS-09,point,"Point Count Point",38.368372695574,-123.06130977208
CIBA,CIBA,,"Point Count Transect",,
CIBA-01,CIBA-01,point,"Point Count Point",38.202080479536,-122.45891874922
CIBA-010,CIBA-010,point,"Point Count Point",38.195268157686,-122.44754906865
CIBA-011,CIBA-011,point,"Point Count Point",38.195281556328,-122.45040399064
CIBA-012,CIBA-012,point,"Point Count Point",38.195294885556,-122.45325891452
CIBA-013,CIBA-013,point,"Point Count Point",38.195308145369,-122.45611384027
CIBA-014,CIBA-014,point,"Point Count Point",38.193041838014,-122.45327575959
CIBA-02,CIBA-02,point,"Point Count Point",38.199787646648,-122.45037011893
CIBA-03,CIBA-03,point,"Point Count Point",38.19980097802,-122.45322521873
CIBA-04,CIBA-04,point,"Point Count Point",38.199814239966,-122.45608032042
CIBA-05,CIBA-05,point,"Point Count Point",38.199827432486,-122.45893542397
CIBA-06,CIBA-06,point,"Point Count Point",38.197521202205,-122.44753204578
CIBA-07,CIBA-07,point,"Point Count Point",38.197534601925,-122.45038705573
CIBA-08,CIBA-08,point,"Point Count Point",38.197547932224,-122.45324206756
"Arundo Removal Monitoring Yolo",ARMY,"Bird area search and veg LPI observations before and after arundo removal or herbicide treatment in Yolo County waterways.","Study Area",,
CCPU-03,CCPU-03,polygon,"Area Search Plot",38.538359835723,-121.87448876396
CCPU-05,CCPU-05,polygon,"Area Search Plot",38.512367043995,-121.65411363971
CSCK-04,CSCK-04,polygon,"Area Search Plot",38.560812468296,-121.85396612389
CSSC-08,CSSC-08,polygon,"Area Search Plot",38.710441724603,-122.10692182184
FCCA-06,FCCA-06,polygon,"Area Search Plot",38.692868153956,-121.9219788187
FCCA-07,FCCA-07,polygon,"Area Search Plot",38.690364603797,-121.90823404592
FCPU-01,FCPU-01,polygon,"Area Search Plot",38.500876103219,-121.99512122028
FCPU-02,FCPU-02,polygon,"Area Search Plot",38.497806532134,-121.99960895358
MAR-21-01,MAR-21-01,,"Study Area",,
WEST,WEST,,"Point Count Transect",,
WEST-01,WEST-01,point,"Point Count Point",37.292254857979,-120.14166403697
WEST-02,WEST-02,point,"Point Count Point",37.292458813877,-120.15011525246
WEST-03,WEST-03,point,"Point Count Point",37.29041144891,-120.15865126509
WEST-04,WEST-04,point,"Point Count Point",37.288025249474,-120.15310209287
WEST-05,WEST-05,point,"Point Count Point",37.292322910221,-120.14448109934
WEST-07,WEST-07,point,"Point Count Point",37.292594449757,-120.15574944337
WEST-08,WEST-08,point,"Point Count Point",37.285774540032,-120.15318695355
WEST-09,WEST-09,point,"Point Count Point",37.290072219326,-120.14456623001
WEST-10,WEST-10,point,"Point Count Point",37.290208111976,-120.15020021572
WEST-11,WEST-11,point,"Point Count Point",37.294845161619,-120.1556646381
WEST-12,WEST-12,point,"Point Count Point",37.285842308032,-120.15600380262
WEST-14,WEST-14,point,"Point Count Point",37.290275957893,-120.15301722275
SACR-23,SACR-23,point,"Point Count Point",36.96583509888,-120.90921012299
"Arundo Removal Monitoring Yolo veg data",ARMY,"These were created to enter LPI veg data from the Arundo monitoring plots into CADC.  ","Point Count Transect",,
CCPU-05,"CCPU-05 VEG","approximate center of plot","Point Count Point",38.512442,-121.654117
CCPU-03,"CCPU-03 VEG","approx. center of plot","Point Count Point",38.53831,-121.874469
FCPU-01,"FCPU-01 VEG","approx. center of plot","Point Count Point",38.500864,-121.994815
FCPU-02,"FCPU-02 VEG","approx. center of plot","Point Count Point",38.497632,-121.999557
CSCK-04,"CSCK-04 VEG","approx center of plot","Point Count Point",38.56094,-121.853918
CSSC-08,"CSSC-08 VEG","approx center of plot","Point Count Point",38.710602,-122.106843
FCCA-07,"FCCA-07 VEG","approx center of plot","Point Count Point",38.69036,-121.908235
FCCA-06,"FCCA-06 VEG","approx center of plot","Point Count Point",38.692837,-121.921966
MRN-21-01,MRN-21-01,,"Study Area",,
Test_topo,TOPO,,"Area Search Plot",36.385079629189,-121.1248540781
topo_mid,TOPO_MID,,"Area Search Plot",36.328415669773,-121.19155471038
MER-22-01,MER-22-01,,"Study Area",,
UCME,UCME,,"Point Count Transect",,
UCME-001,UCME-001,point,"Point Count Point",37.365271,-120.37598
UCME-002,UCME-002,point,"Point Count Point",37.392347,-120.377859
UCME-003,UCME-003,point,"Point Count Point",37.374837,-120.401053
UCME-004,UCME-004,point,"Point Count Point",37.417359,-120.388285
UCME-005,UCME-005,point,"Point Count Point",37.376777,-120.386871
UCME-006,UCME-006,point,"Point Count Point",37.387907,-120.380837
UCME-007,UCME-007,point,"Point Count Point",37.405791,-120.374567
UCME-008,UCME-008,point,"Point Count Point",37.414481,-120.360141
UCME-009,UCME-009,point,"Point Count Point",37.369899,-120.381464
UCME-010,UCME-010,point,"Point Count Point",37.385844,-120.389379
UCME-011,UCME-011,point,"Point Count Point",37.412481,-120.371509
UCME-012,UCME-012,point,"Point Count Point",37.392096,-120.366574
UCME-013,UCME-013,point,"Point Count Point",37.385594,-120.378095
UCME-014,UCME-014,point,"Point Count Point",37.381404,-120.392356
UCME-015,UCME-015,point,"Point Count Point",37.417109,-120.376996
UCME-016,UCME-016,point,"Point Count Point",37.385343,-120.36681
UCME-017,UCME-017,point,"Point Count Point",37.363145,-120.381699
UCME-018,UCME-018,point,"Point Count Point",37.396661,-120.369238
UCME-019,UCME-019,point,"Point Count Point",37.37971,-120.417823
UCME-020,UCME-020,point,"Point Count Point",37.400785,-120.352151
UCME-021,UCME-021,point,"Point Count Point",37.376714,-120.38405
UCME-022,UCME-022,point,"Point Count Point",37.383841,-120.400742
UCME-023,UCME-023,point,"Point Count Point",37.405979,-120.383032
UCME-024,UCME-024,point,"Point Count Point",37.409979,-120.360299
UCME-025,UCME-025,point,"Point Count Point",37.372275,-120.387027
UCME-026,UCME-026,point,"Point Count Point",37.392597,-120.389145
UCME-027,UCME-027,point,"Point Count Point",37.407916,-120.368844
UCME-028,UCME-028,point,"Point Count Point",37.398723,-120.360694
UCME-029,UCME-029,point,"Point Count Point",37.387657,-120.369553
UCME-030,UCME-030,point,"Point Count Point",37.374588,-120.38977
UCME-083,UCME-083,point,"Point Count Point",37.381961,-120.417746
UCME-161,UCME-161,point,"Point Count Point",37.363519,-120.398621
UCME-337,UCME-337,point,"Point Count Point",37.384397,-120.426132
SON-22-01,SON-22-01,,"Study Area",,
PSIPE-01areasearch,SIPE-01AREA,"area search plot in 01 field","Area Search Plot",38.20991052494296,-122.54616740913129
BUT-22-01,BUT-22-01,,"Study Area",,
BCCER,BCCER,,"Point Count Transect",,
BCCR-01,BCCR-01,point,"Point Count Point",39.816888658968,-121.79802651478
BCCR-02,BCCR-02,point,"Point Count Point",39.821271074816,-121.78626590395
BCCR-03,BCCR-03,point,"Point Count Point",39.809888234406,-121.77478382146
BCCR-04,BCCR-04,point,"Point Count Point",39.807850267034,-121.79526345379
BCCR-05,BCCR-05,point,"Point Count Point",39.814545540509,-121.78930500072
